Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(BNB),Value_OUT(BNB),CurrentValue @ $372.11/BNB,TxnFee(BNB),TxnFee(USD),Historical $Price/BNB,Status,ErrCode,Method
0xdf978d5464813a0145495085542253136f3d79f472100817ded44f52e2ed332a,14329449,1642076650,1/13/2022 12:24,0x9655adc5d2c950c5d414100350f8816406387cf8,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x4c18562facce07aa93fad56fed6466e07a539488f42d132a5b0f15d6a47d0211,14329587,1642077064,1/13/2022 12:31,0x60c19fd1bd48653623dd235d67b83e2015481b7b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x349b20988aeb97699cdb80ebc26242666fe316765b3bfac0b199f299ae8c44f6,14329675,1642077328,1/13/2022 12:35,0x0786bdb4b70655c623bdf8da754182caa92df181,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x1a0cec3d53ab5669706fce90e3ee9e72c61e5b76a2e86c8b6ec24cfb813e796b,14329861,1642077886,1/13/2022 12:44,0x7583480701d5c8f736926e02398dad26868ac81d,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0xa37474a4fbf6ed2ddff87f1fd691aa4b6daf2449b291106fcbe3d818a6db523b,14330133,1642078702,1/13/2022 12:58,0xaf6a965902b027b41ab8705362dd70edbd3858f2,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x7da2db034aea35bd8a1f419b86b20039a4b0bb19a7306470ad98e72a802f8d16,14330482,1642079749,1/13/2022 13:15,0xf1f9ad0a34786e48e470a9983ce32e5da6519803,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x8922653a9e5539007101a0f71cbb563bb92215b883d76890e571563afaff7bbd,14330864,1642080897,1/13/2022 13:34,0x3f2dfca55fe5acd2f1bc970354bf0cac7a4e980b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x0437a365b23070f6d44cc66c811c31cc604dd6966e63d99d2b9071bc9b0e6ceb,14330958,1642081180,1/13/2022 13:39,0xb9ad27eb764b29b15ceaed821348e3beccd6f7d6,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0xdb9e3a5264b44b838dd0914aa1d3244c0664f8ac5831d558d246a130591c553e,14331045,1642081441,1/13/2022 13:44,0x064bc2e633ec8998358ae40517e7502c6e75459b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x165f777cc3b7c49c40cc6646b45a77756cc31e6ed77544175951eda09a485ad2,14331061,1642081489,1/13/2022 13:44,0x7decf4c6ac4a9e8bc35626baa72ca9e8603a33bd,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x4e71d88f3abc0f579e05d3a9be207a450fceed232f7f0225047f41213ee098fa,14331141,1642081729,1/13/2022 13:48,0x064bc2e633ec8998358ae40517e7502c6e75459b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00021859,0.081339525,475.57,,,Transfer
0xa63c42da858f60aaf89f705e1662d3d2257cd73d4dd1c64bf37bf8d169e4a44a,14331471,1642082719,1/13/2022 14:05,0xd3e40967eb547731aae8376731cd37f01c6c8274,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0xcea29051c7a750804e01708a0b4935eb468848174d3c134a39140f4bcf20a910,14331560,1642082986,1/13/2022 14:09,0xf50cf06caf5dc4c1ad2ee60b236a0e5718529e9a,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x84c59678c8dc374497e75f726ad2bd30476c7a161c930aba42aeacdc821f0b45,14331712,1642083442,1/13/2022 14:17,0x671509fcee58532936b4c4038788c21171076d7e,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0xd408c132dce82e6936b8543b630bb295b45acbf47d4529e1d7f2b86047de0388,14331830,1642083796,1/13/2022 14:23,0x3d2079d74a574edf5a7e03cf61084d5524883372,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x8429e92440139bb6ddf37574220fe4c61a260070cf62690604c5f5e335c9e8a5,14331836,1642083814,1/13/2022 14:23,0x3d2079d74a574edf5a7e03cf61084d5524883372,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00012626,0.046982609,475.57,,,Approve
0x8e1f8a86ffafe0cf29aa9e23fa8f82cf7b74def5f8400bb8e77128bf72157db5,14332026,1642084386,1/13/2022 14:33,0x4c9da991a9a91c161f3c194d617ed7016cda611e,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0xa764e709f8c4fa83209b719b7e7a1ffde4a481572f52224bcaee0d5d30151147,14332292,1642085184,1/13/2022 14:46,0xdfa043dce2aba39b5cb360c96c74309521bc9fc2,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0xfca8a445d0ab440de6fd0ecbf55bfad7b35e1925f2b4f37eb768acf879d1dab2,14332436,1642085616,1/13/2022 14:53,0x8da25e7077bb8d6179a21cffd56b85e897609580,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x5c2e198fb0a1b02332af6b71a3b1874278ff0f4dcd168c8ae5d2e4ce086818b8,14332651,1642086264,1/13/2022 15:04,0x30178fd6f019f6bafbc599afaadeaec8b6228b40,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x19356eac5963f8a473308c05cdd459a694bac39bf62d7a90bc7dca411f33288d,14332939,1642087128,1/13/2022 15:18,0xef029c4c9f5d266647108c33a164fcaff0d5515f,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x19223f67c1025b3596d7a8bcffbe0015433baa47ccf3e8b32db30c3b426193d9,14334090,1642090581,1/13/2022 16:16,0x773fa9e74c8da63dc4fad23ebf674a65a3c3d4ad,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x525422c45f5ad01007e121dda33f0b82fec24300b5ce14da2b653990e001e037,14334212,1642090979,1/13/2022 16:22,0xca354c6a5e1973d5b7ffeaf28032ff46353f7777,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0xf4a775a15e1f3720017208defd4d6097b24700ed24da9c1e9a5270cdfee3c6d2,14334472,1642091774,1/13/2022 16:36,0x84e20fa92ad10cb460f621d10977410509071e9f,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0xb7d9f6846860a517a0cdb07c82a44c2717fbeebb7739aed1f79110a7c84feb53,14334789,1642092725,1/13/2022 16:52,0x4ffa26d0c5bf572a599cc77e04703ba93e4863b3,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x4a8f7e67fef5287e0ce9424c7336963fa231d881cf5f65b42e0f36e0930afd3b,14335073,1642093577,1/13/2022 17:06,0xa51c28f90913d521c945b2b2f6621347e840d38a,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x668c78b7064ed3da2ee8b6fcb43ed38a97575eb52de8163eb40163e98ddded43,14335139,1642093775,1/13/2022 17:09,0xe0354a1f22c9f6a364f3bc7104243b07ef3d9b36,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x8b2f8c2716a38319a69765decc98af13296a42364a74d2cd9cd55ca44d8da3f9,14335491,1642094831,1/13/2022 17:27,0x35fae20e1d7744785e11c19e56630dfe20254932,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x45f4bdf62d744a28fee729c9e5cbe780460a62cf1c27735a59d6439d5d3caf0e,14335569,1642095065,1/13/2022 17:31,0xbccb36dbbc6b4d8aa95d3591f1e03fb48eb8c40d,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x15d45efb8b2089ddd1ebb026e68ae50278803e84090acf784feb3e063fa26c01,14335570,1642095068,1/13/2022 17:31,0x4f4692720b1e046e554409b99ef261efd5ec8eaf,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0xbbe4a02c385f696c6e3f495b705982f2832c7e36d39e322cf4d79381e55f111c,14335873,1642095977,1/13/2022 17:46,0x1922ec03ecc13b07011d223a8a0bb3a208418a45,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x998b24b328743643da7bda6e475e5961ed6427b8f9ef839c5ea11771d6202146,14336080,1642096598,1/13/2022 17:56,0x8f67a2d9ab2c6457364b90831e48c4a5cc904870,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x68632880577c273a471c1f995be698587cef971cc8d2c41aa87db9dd0b175390,14336264,1642097150,1/13/2022 18:05,0x60e1a153690469898c410002aa7b3fe77fe05fa5,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x053eca18e91ea683c8786f9ed0339bed42c1a67d206c77d98af45d14ac4ed6a5,14336344,1642097390,1/13/2022 18:09,0xda54ec322063bf16e1223ec7b82d3338a7cb73c2,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x4dd550529346b23ad4afda33ee18c55bab0ea7f638af04b95c9f55620e376a90,14336347,1642097399,1/13/2022 18:09,0xda54ec322063bf16e1223ec7b82d3338a7cb73c2,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00012626,0.046982609,475.57,,,Approve
0x76f4de3e1be8ae611b32e91b146204fb40d0671d5deadbcffce6c38beef96b7e,14336785,1642098713,1/13/2022 18:31,0x7b7d8c13a1de408be347380b531e3e8bbabd825e,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x4c2d3776911d2c5c6fadf0d6fc1ad8dd8430188f980e394f8a34642ff2ac10a6,14337524,1642100931,1/13/2022 19:08,0x5af0fa698d41c1c71a51fba88f98e8e013d0f9a0,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x6e9aba71a4808c01c82131e81c9f2666d181eac88c2630a39b177fb9984667f3,14338043,1642102488,1/13/2022 19:34,0x41d15d8c33b178c05c1991f8960b9b7070ba9040,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x07a280a35b54e2671508aa3a490f4dd3267c4a507add17e71fd4fbb20e3c75c0,14339243,1642106089,1/13/2022 20:34,0xc1636ed721064ed855bbd1bf2b5d116a7ee71cd9,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x056e1cfc0b1a2e46d795783dcb7f8393975421238623bf1c1b2d981ebd4442d5,14339732,1642107556,1/13/2022 20:59,0x1dc4d8e42c85e2f2711a4c964c915177f31a7bb7,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x6d579db6987b49f50cf2a6ec5dc87eadf6bd9a61b733a8a28bc7e817f596606c,14339737,1642107571,1/13/2022 20:59,0x88a8777351ad46de824b901a3923a57fc5680983,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0xe910ce07002853557b613ac795976a2a4fe7487ff0d5d23afb3bb238e9badc5f,14340976,1642111288,1/13/2022 22:01,0x90209ec83262b85bb11ca11bb995ef09eeb059ce,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x776547d1bc468db0ae5f007ba371a970e45846ba59842beae47e8deef8dfa2c5,14341356,1642112428,1/13/2022 22:20,0x32716a466105d09e2db84094048ee43e128e7b2f,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x664d1a47be612e7220213635c5d364241fdefee5066a4254dbe8120e66447b22,14341439,1642112677,1/13/2022 22:24,0xee24f5d9fffe78232d550d44389f7bbcd44a8f51,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x1e7636f05f23e8128cef75e2a689e9981439bdd8edbf71b54febedf62416d1a1,14341441,1642112683,1/13/2022 22:24,0xe4620de781187432f2d3d001ebe21e10357c1e60,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x81e1a9a9743aedd3b44ad4df5e7f08696b6fd3000098ad499bad660b052f14a4,14341726,1642113538,1/13/2022 22:38,0xb44749166610390d3375a95a2a84b9b1d1c9a359,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x447db53a12610fa36e6bb15a1da9a9e87cbfc8bcd58d70bc1afe65f847d8d492,14341813,1642113799,1/13/2022 22:43,0x353c66dec3ced6f85fe55c4086be32fb254f606b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x349d496140696cfd216acf0195827593270e2da1adf849e108fedd76e6133d36,14342139,1642114777,1/13/2022 22:59,0x33c4296e5cf9e8dde73911aeede936489798cdce,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,475.57,,,Approve
0x18227a822422687c38393e61806954a478002e6cd3d053dd534b023afae56cec,14343228,1642118044,1/13/2022 23:54,0x04744f5fb8f41be2201893bbb90ecae70af48c0a,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022076,0.082147004,475.57,,,Approve
0x430ce3b9184efbf4553b5b13f5e16447a6b7d1c072f1a30676c6393cbcfd44c9,14343230,1642118050,1/13/2022 23:54,0x04744f5fb8f41be2201893bbb90ecae70af48c0a,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00014726,0.054796919,475.57,,,Approve
0x0d15e062306318e066c944f36494feb81e34857551f93b03ff55bd6561ce9b3c,14343723,1642119532,1/14/2022 0:18,0x4cda0e9e90aaaf80562f5139281ee79df8f903d9,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00133356,0.496231012,490.36,,,Approve
0x92aec0d0bb3c3fd57195c0cdf7090fb10c5926882dddabf297f28afec24d07a5,14343814,1642119805,1/14/2022 0:23,0x1d92070bcd9a4b174f42ebc333bc149279257290,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00017653,0.065688578,490.36,,,Transfer
0x2d5971ef0a4e54536068b3d9e8f3268d24396bc3a311b57a19a7d0ef3f6037ac,14343916,1642120111,1/14/2022 0:28,0x1d92070bcd9a4b174f42ebc333bc149279257290,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0xc95f14e2e857830c6524741e802c25431c31516441a45b4dc58aee083fe15bac,14344332,1642121359,1/14/2022 0:49,0x6c3ceeacba7c0c76b57e401e84ed8dae9ebbef6e,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x9d6ff45706245b8b19136183922291db33b8e42dd2a944636910d78e2c9ad21b,14344636,1642122271,1/14/2022 1:04,0x7b77aabdf3a029c4c545a2abf36a85420978d323,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x7b36fc2a8f790dfeffdd4f72b995afa1972fee853dd11e191b1ab2522ed17bbd,14345315,1642124355,1/14/2022 1:39,0x04744f5fb8f41be2201893bbb90ecae70af48c0a,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,7.55768E-05,0.028122883,490.36,,,Approve
0x6e46ff5fc11691c890ab93d36a41e48fa0f3d7e479d3a730a3ec781af6310335,14345625,1642125285,1/14/2022 1:54,0x4ec38e6c27f5919fb55cb1042c4871755ae7ba3d,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x4e974d83d10d8ac07b62a1b3acf5f0190a0b872fb58765a33919deba946895e0,14345885,1642126065,1/14/2022 2:07,0x663489ddc752f692e9d4fb68bc092a04481000eb,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x2c159b52c827390ab81900f3f812f97565c87341976dde164f80748b342ba08e,14345985,1642126365,1/14/2022 2:12,0xabd5f2502441d0f570fed9963e63f84849787fe1,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0xf10a47f49708d1932ac5c4628d221dc1b62fb0a1bcabf57e05805932b0a939c3,14345987,1642126371,1/14/2022 2:12,0x065042701868b149501a6603e5264fa3ed5be0f1,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x17f5a3b69d6b5c0cb92614c0744e8b90db0c15f11258d0ab495c694ef68a3dd8,14346211,1642127043,1/14/2022 2:24,0x8ac458588444e4018ddb58b7f3080496f7986947,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0xeb7f4ee8a578f034d345e2d6f4af387a1ef344d6828a87b260f34419cd744d5f,14346279,1642127247,1/14/2022 2:27,0x96fdd2d5726bb0cfdceb55dce58bfac103f78ab9,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x8dc4182cc015f5fd9280cf11cda9cbca676c9e58562585ae4fd4ed37f896952b,14346662,1642128428,1/14/2022 2:47,0x39eff0dd13e43242e6e6bf9c9eecda20b2880cbb,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x36e2f84d16911f618376f87fbed9e5ca6ea879503020b64fd84fb0d14ef863d6,14347221,1642130172,1/14/2022 3:16,0x487b16d67c52aa58b1c4d610aef5b83c2209447b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x612c80d319c872e62b9985390665e9b73d51323cd2d1f27dd7c643165dc8f453,14348343,1642133538,1/14/2022 4:12,0x84d9dbd0fb282f3884bb663fe4febbceb046440b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x4eb21c5f7f005262b178d0c53dd7fa2d4a6d6492fca7c148a49b3cef924762ae,14349308,1642136433,1/14/2022 5:00,0xa85819617a048287ae2f5ba42740d7d71c9e439c,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x7331852a22c79d926e2de1da4348a402d87670ac159c7d854e06bbfef57d43bb,14349513,1642137048,1/14/2022 5:10,0x89351671f982bd88bc6d88382dff8a52b342132b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x180e40dd5f2215fe2284a2472aa0672a5aa1984df80d090b0cf5202b51929d24,14351936,1642144317,1/14/2022 7:11,0x9714f6534470fb88b2d017718f69c4b41c853d47,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0xdc5c6291a31eedbb07c97a4e0eae729fc5c9bf6f48b92c8a98f82dd6614cfc74,14352777,1642146840,1/14/2022 7:54,0x8e3cbb1a3bf3bb24140da6204da64f32275a9577,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x44b722b03ee5506b450959efcfd75a4d9ce7428a79198513a2084d28a6dc7b2e,14353284,1642148361,1/14/2022 8:19,0xcbbd876a00e14c5c2599ecea0f60c3c643277414,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0xb0bff2e0ea8563218392839e368f97703f8219998b20027986a0e0fb195b3f35,14353587,1642149307,1/14/2022 8:35,0x07ef06509e59145ba8c1c5f394a656bef21ed4d9,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x063bd9d0f145c2b07a7d457947aaab72c7cc2ddd1e03843be646c517d07a9591,14354063,1642150735,1/14/2022 8:58,0xabea31f0b228dd92c5279c9cc4b4c0fd48f030df,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0xd37e2b26530bf516697577dec86a0cb540cec00582c9bc573e5ebfda84a430dc,14354075,1642150771,1/14/2022 8:59,0x84ed3ef14b58d3d3b83d62e08ffb737de6eff1eb,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x0354efd92d64d1a6506818d66d097aee55e606ed7f06f2b3b3909e7be8295b8d,14354083,1642150795,1/14/2022 8:59,0x84ed3ef14b58d3d3b83d62e08ffb737de6eff1eb,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00012626,0.046982609,490.36,,,Approve
0x20346f63db50ab58a90e7afd39b6017ccf5de82995dc46398a3834070772ba61,14355244,1642154278,1/14/2022 9:57,0x4a890812b43e40a29bdaf902857ae9943ce43341,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x6fbec6a130cef1a5425daac8d460f83c44be451d5c16a5be1ddc1c4726fdea99,14355578,1642155281,1/14/2022 10:14,0x2fce9dc1be6d631003b7265cffce7dba31104961,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0xbcefdf49da3d50d67c3a90785317b8333b421041ec80748263f9cbe79157c9a0,14355694,1642155629,1/14/2022 10:20,0x7283921c015d7f5548e7f91bb5bbe6b72a16fe2b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x1ae548257a9c9271b293518d906443d83e8717229eba968d508176da2056c264,14356293,1642157426,1/14/2022 10:50,0x8bc945b1ef5c30d80fdeb140c3ed64f8924605fa,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x9fbb3bfaea11c5db9a493a33db8a136d86be26096865ada3925cda3fc1c92f37,14357337,1642160578,1/14/2022 11:42,0x301c1293a628e67735725fab533dc93474841694,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0xd892e2a82a78891efd1c34ed8009c1f83b0c57b264ce9d3199e153be65de8c7a,14357348,1642160611,1/14/2022 11:43,0x301c1293a628e67735725fab533dc93474841694,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00012626,0.046982609,490.36,,,Approve
0x5df255bd2cc3208fddeb30da14b3e2703988c8d32d51cbbb339fa7b1e0c47987,14357408,1642160791,1/14/2022 11:46,0x301c1293a628e67735725fab533dc93474841694,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,7.78296E-05,0.028961161,490.36,,,Approve
0x182ed1ae7073dac6142f5af503db1ba40efed17f3c84f50a18c2fcc62668877f,14357427,1642160848,1/14/2022 11:47,0x301c1293a628e67735725fab533dc93474841694,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.000133168,0.049553197,490.36,,,Approve
0x3aead01a643f96fc0e2747ae36b9824ca87ecc3acd5d0a667d001496bd23293f,14359570,1642167277,1/14/2022 13:34,0x48e3d8c5da4fc06ebae5faab5a78d08c3a8c4de4,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x8880885a3714fdce4801c06264d6111b9cdedb8ebd1d19a044f3683452e295a5,14360180,1642169107,1/14/2022 14:05,0x6b83e9e59504cdbe496be7681fce9603b908fa48,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00017647,0.065666252,490.36,,,Transfer
0x59d4b6926989eaec5ef77bdd4dc5d7fa0f25d43f416d69058f9078c56f5da3ff,14360689,1642170635,1/14/2022 14:30,0xa1908911a7e11ef5900dee0154276f93e3baed8a,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x9fc1a80a2e6d1d6218cf3be60af1944fd5cfd41c7cc0f39606ef7a2cf4028642,14361127,1642171997,1/14/2022 14:53,0xc12bebb32308bcae656474230b1525df8e8c542e,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x10de1aa83da2a0d65613358f3a4e511b869202806525e1bf3c2dea78ec5717d2,14363349,1642178665,1/14/2022 16:44,0x7df9dd93c02534361a8d4297323f82d3dfcefa12,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x2c01f1fe01b45a457ef78599c0dc9f8bd6e4fc4e6a25bf967a95bef70f0183b6,14364110,1642180948,1/14/2022 17:22,0x8b3fd3e8b5afeb516638b29c5ba6544c5b013e2f,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0x4bc2cfac02cfa9905bc8227eed010f68acb8712d3b30795eb3730378d2bfef72,14364302,1642181524,1/14/2022 17:32,0x8c52d04182a307dac0c3c214061fbf16fdea46ed,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
0xe28e80b38b85d98230570f05aae2d520ca8a9dc6461c4e7a75e5c7ea970619cc,14364405,1642181833,1/14/2022 17:37,0x372ff859a6395d07dac9277ae313fe201fe8e1ac,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,490.36,,,Approve
